Row.names	hda6_1	hda6_2	ldl1_1	ldl1_2	input_1	input_2	logFC	logCPM	PValue	FDR	DHMG
AT1G35146	331.078145119434	557.240375888809	435.912827463199	409.890854394439	497.902437738948	545.381572266858	-0.216210309067395	8.86849264017333	0.303942817214044	0.515390311770973	No
AT1G35186	106.866996209438	139.310093972202	96.7042108706755	142.27616433526	183.267021057007	216.963786242401	-0.680256524322651	7.2381694531022	0.00571622414490237	0.0338036709659908	No
AT1G35280	104.771564911213	148.754846105911	93.7286966900393	107.271711205156	136.233891759191	123.342426425475	-0.00219247830245894	6.93573129224517	0.971213703223713	1	No
AT1G35300	178.111660349063	224.31286317558	224.651320638031	230.35188511423	248.140302847098	263.031439485651	-0.326429981023912	7.85673774845563	0.0894756024438132	0.229280820167998	No
AT1G35360	69.1492328414008	114.517619621217	90.7531825094032	76.7839617047435	97.3099226851364	132.258746408039	-0.283573482542875	6.64869859375811	0.303504825958432	0.515390311770973	No
AT1G35370	551.098431432982	624.534234841483	556.421151778964	486.674816099183	611.430680871607	613.740025466519	-0.0544440214745305	9.17172028811203	0.745482645503234	0.885213248310605	No
AT1G35380	134.107603086353	186.533854640745	193.408421741351	152.438747502064	194.619845370273	222.907999564111	-0.357482445059495	7.52432059986003	0.117010692647194	0.273796602758991	No
AT1G35390	314.31469473364	414.388499866466	382.353572211748	426.82849300578	460.600300709646	509.716292336601	-0.399454353071332	8.72148183244626	0.0308433945843712	0.107292129289484	No
AT1G35405	377.177633680368	488.765922919422	432.937313282563	394.082391690522	483.305949336177	512.688398997455	-0.190148056583726	8.81896117211958	0.285064551836517	0.494931915399433	No
AT1G35465	77.5309580342979	62.5714828858197	83.3143970578127	64.3630267230938	129.746563580182	135.230853068894	-0.945625602868349	6.55306284794493	0.000245709083851722	0.00364639754476529	No
AT1G35480	69.1492328414008	47.2237606685432	75.8756116062223	66.6213785379392	131.368395624934	115.912159773338	-1.1347851065806	6.42818696073623	4.04058809803338e-05	0.00119226658090782	No
AT1G35535	322.696419926537	368.345333214637	331.769831140933	365.852994004954	473.574957067664	497.827865693181	-0.483103682668618	8.63106087485712	0.00485379212833699	0.029880679301103	No
AT1G35570	104.771564911213	88.5445512535184	111.581781773856	74.5256098898981	132.990227669686	111.453999782056	-0.351857484557719	6.72360382214828	0.207616083671502	0.405250811262289	No
AT1G35590	100.580702314765	125.142965771639	107.118510502902	124.209349816497	168.670532654236	144.147173051458	-0.445717451827864	7.03891815250426	0.052549541390764	0.15661206329525	No
AT1G35600	50.2903511573824	54.3073247688246	43.1449556192245	36.1336290375263	66.4951138348432	46.0676532432496	-0.0878706257360007	5.69501553265083	0.784273412313136	0.909123590216267	No
AT1G35612	85.9126832271949	54.3073247688246	78.8511257868585	72.2672580750527	167.048700609484	166.43797300787	-1.30340095777553	6.7202305234628	8.32788452261537e-07	0.000101574166536774	No
AT1G35640	60.7675076485037	110.975837571076	59.5102836127234	72.2672580750527	77.8479381481091	106.995839790773	-0.0639245852576045	6.41470727371517	0.839217841212891	0.942309330913094	No
AT1G35645	121.535015297007	170.005538406755	130.922623947991	188.572376539591	168.670532654236	167.924026338297	-0.183080805093329	7.34231621536156	0.452586762692024	0.659975780045024	No
AT1G35647	144.584759577474	141.671282005629	197.871693012305	124.209349816497	170.292364698989	194.67298628599	-0.352799379314995	7.36203348060966	0.161488156435896	0.342734243920229	No
